x,y,lat__lat,lon__long,identifier__identifiant,station_id__id_station,period_value__valeur_periode,period_group__groupe_periode,province__province,date,temp_mean__temp_moyenne,temp_mean_units__temp_moyenne_unites,temp_max__temp_max,temp_max_units__temp_max_unites,temp_min__temp_min,temp_min_units__temp_min_unites,total_precip__precip_totale,total_precip_units__precip_totale_unites,rain__pluie,rain_units__pluie_unites,snow__neige,snow_units__neige_unites,pressure_sea_level__pression_niveau_mer,pressure_sea_level_units__pression_niveau_mer_unite,pressure_station__pression_station,pressure_station_units__pression_station_unites,wind_speed__vitesse_vent,wind_speed_units__vitesse_vent_unites
-101,50.4,50.4,-101,5010240.1996.08,5010240,Aug,Monthly,MB,1996-08,-9999.9,C,-9999.9,C,-9999.9,C,-9999.9,mm,-9999.9,mm,-9999.9,mm,,hPa,,hPa,,kph
-101,50.4,50.4,-101,5010240.1996.09,5010240,Sep,Monthly,MB,1996-09,-9999.9,C,-9999.9,C,-9999.9,C,-9999.9,mm,-9999.9,mm,-9999.9,mm,,hPa,,hPa,,kph
-101,50.4,50.4,-101,5010240.1996.10,5010240,Oct,Monthly,MB,1996-10,-9999.9,C,-9999.9,C,-9999.9,C,-9999.9,mm,-9999.9,mm,-9999.9,mm,,hPa,,hPa,,kph
-101,50.4,50.4,-101,5010240.1996.11,5010240,Nov,Monthly,MB,1996-11,-11.2,C,-6.7,C,-15.6,C,32.5,mm,0,mm,32.5,mm,,hPa,,hPa,,kph
-101,50.4,50.4,-101,5010240.1996.12,5010240,Dec,Monthly,MB,1996-12,-18,C,-14.1,C,-22.6,C,38.6,mm,0,mm,38.6,mm,,hPa,,hPa,,kph
-101,50.4,50.4,-101,5010240.1997.01,5010240,Jan,Monthly,MB,1997-01,-20.5,C,-15.5,C,-25.4,C,33.4,mm,0.1,mm,33.2,mm,,hPa,,hPa,,kph
-101,50.4,50.4,-101,5010240.1997.02,5010240,Feb,Monthly,MB,1997-02,-11.1,C,-5.9,C,-16.3,C,11.2,mm,0,mm,11.2,mm,,hPa,,hPa,,kph
-101,50.4,50.4,-101,5010240.1997.03,5010240,Mar,Monthly,MB,1997-03,-8.4,C,-2.7,C,-14,C,28,mm,0.1,mm,27.8,mm,,hPa,,hPa,,kph
-101,50.4,50.4,-101,5010240.1997.04,5010240,Apr,Monthly,MB,1997-04,1.1,C,7.3,C,-5,C,16.9,mm,9.4,mm,7.5,mm,,hPa,,hPa,,kph
-101,50.4,50.4,-101,5010240.1997.05,5010240,May,Monthly,MB,1997-05,9.5,C,16.6,C,2.4,C,33.2,mm,25.3,mm,7.9,mm,,hPa,,hPa,,kph
-101,50.4,50.4,-101,5010240.1997.06,5010240,Jun,Monthly,MB,1997-06,18.3,C,25.7,C,10.9,C,55.4,mm,55.4,mm,0,mm,,hPa,,hPa,,kph
-101,50.4,50.4,-101,5010240.1997.07,5010240,Jul,Monthly,MB,1997-07,20,C,26.5,C,13.3,C,44.9,mm,44.9,mm,0,mm,,hPa,,hPa,,kph
-101,50.4,50.4,-101,5010240.1997.08,5010240,Aug,Monthly,MB,1997-08,-9999.9,C,-9999.9,C,-9999.9,C,61.7,mm,61.7,mm,0,mm,,hPa,,hPa,,kph
-101,50.4,50.4,-101,5010240.1997.09,5010240,Sep,Monthly,MB,1997-09,14.1,C,21.3,C,6.9,C,19.5,mm,19.5,mm,0,mm,,hPa,,hPa,,kph
-101,50.4,50.4,-101,5010240.1997.10,5010240,Oct,Monthly,MB,1997-10,-9999.9,C,-9999.9,C,-9999.9,C,-9999.9,mm,-9999.9,mm,-9999.9,mm,,hPa,,hPa,,kph
-101,50.4,50.4,-101,5010240.1997.11,5010240,Nov,Monthly,MB,1997-11,-9999.9,C,-9999.9,C,-9999.9,C,-9999.9,mm,-9999.9,mm,-9999.9,mm,,hPa,,hPa,,kph
-101,50.4,50.4,-101,5010240.1997.12,5010240,Dec,Monthly,MB,1997-12,-9999.9,C,-9999.9,C,-9999.9,C,-9999.9,mm,-9999.9,mm,-9999.9,mm,,hPa,,hPa,,kph
-101,50.4,50.4,-101,5010240.1998.01,5010240,Jan,Monthly,MB,1998-01,-9999.9,C,-9999.9,C,-9999.9,C,-9999.9,mm,-9999.9,mm,-9999.9,mm,,hPa,,hPa,,kph
-101,50.4,50.4,-101,5010240.1998.02,5010240,Feb,Monthly,MB,1998-02,-9999.9,C,-9999.9,C,-9999.9,C,-9999.9,mm,-9999.9,mm,-9999.9,mm,,hPa,,hPa,,kph
